Platform,Time,PhysicalCores,LogicalProcessors,Threads,NumConstrs,NumVars,NumNZs,Fingerprint,PresolvedNumConVars,PresolvedNumIntVars,PresolvedNumBinVars,MinCoeff,MaxCoeff,MinObjCoeff,MaxObjCoeff,MinBound,MaxBound,MinRHS,MaxRHS,PresolveTime,PresolvedNumConstrs,PresolvedNumVars,PresolvedNumNZs,RelaxObj,RelaxIterCount,RelaxTime,PreTreeSolutions,NodeCount,IterCount,Runtime,Work,ObjVal,ObjBound,MIPGap,Cuts: Gomory,Cuts: Cover,Cuts: Implied bound,Cuts: Projected implied bound,Cuts: Clique,Cuts: MIR,Cuts: StrongCG,Cuts: Flow cover,Cuts: GUB cover,Cuts: Inf proof,Cuts: RLT,Cuts: Relax-and-lift,Cuts: BQP,Cores,SolCount,Status,ModelType,ChangedParams,LogFilePath,LogNumber,Cuts: Learned,Cuts: Zero half,Cuts: Mod-K,Cuts: Network,Cuts: Lift-and-project,OrderingTime,BarIterCount,PushPhasePInf,PushPhaseDInf,PushPhaseEndTime,Cuts: PSD,Cuts: Mixing,Cuts: Knapsack,LogFile (Parameter),Threads (Parameter),Seed,Version,Group,TotalCuts,TotalInequalities,MIPGapPct
linux64,2026-06-25 15:33:50,8,8,4,278532,175935,1276650,0x0b75db1e,750,174990,158145,1.0,200000.0,4.0,60.0,1.0,2000.0,1.0,200000.0,9.93,195327,175740,967800,473.2,86973,71.89,0,5276,1583772,7200.7,6151.11,,509.9,,8.0,97.0,76.0,427.0,173.0,163.0,3.0,709.0,80.0,,204.0,539.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/R2-50/R207-50.xml_log.log,1,,20.0,,,1.0,5.27,14.0,0.0,1.1508502e-13,85.0,,,,"""src/Resultados/Restriccion cota global/logs/R207-50.xml_log.log""",4,0,13.0.2,R2-50,2500.0,281032.0,
linux64,2026-06-25 19:34:31,8,8,4,281420,178455,1300170,0xb7c2eb3c,750,177510,160665,1.0,200000.0,4.0,60.0,1.0,2000.0,1.0,200000.0,8.06,197990,178260,988350,470.6,86337,89.72,0,5248,1452560,7227.33,5124.42,,491.8,,16.0,111.0,201.0,188.0,265.0,111.0,13.0,850.0,112.0,,46.0,179.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/R2-50/R208-50.xml_log.log,1,,42.0,,,6.0,6.9,12.0,0.0,1.6506241e-13,100.0,,,,"""src/Resultados/Restriccion cota global/logs/R208-50.xml_log.log""",4,0,13.0.2,R2-50,2140.0,283560.0,
linux64,2026-06-25 23:35:40,8,8,4,271777,170100,1222500,0x7126f16d,750,169155,152310,1.0,200000.0,4.0,60.0,1.0,2000.0,1.0,200000.0,7.36,189292,169905,920940,532.5,86104,76.84,0,5232,977422,7200.45,5492.0,,539.3,,14.0,34.0,47.0,356.0,78.0,119.0,10.0,156.0,16.0,,33.0,14.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/R2-50/R209-50.xml_log.log,1,,7.0,,,,8.24,11.0,0.0,2.9337643e-14,87.0,,,,"""src/Resultados/Restriccion cota global/logs/R209-50.xml_log.log""",4,0,13.0.2,R2-50,884.0,272661.0,
linux64,2026-06-26 03:36:20,8,8,4,272091,171150,1236360,0xf83750b3,750,170205,153360,1.0,200000.0,4.0,60.0,1.0,2000.0,1.0,200000.0,8.29,190311,170955,935160,506.5,86192,79.92,0,3021,1654557,7200.29,6435.64,,506.5,,,,,,,,,,,,,,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/R2-50/R210-50.xml_log.log,1,,,,,,6.46,12.0,0.0,3.3824464e-12,91.0,,,,"""src/Resultados/Restriccion cota global/logs/R210-50.xml_log.log""",4,0,13.0.2,R2-50,0.0,272091.0,
linux64,2026-06-26 07:37:00,8,8,4,278422,176745,1288950,0x0fa4e757,750,175800,158955,1.0,200000.0,4.0,60.0,1.0,2000.0,1.0,200000.0,8.67,195952,176550,980775,470.6,86475,107.75,0,5313,1427883,7200.14,5914.84,,491.0,,12.0,76.0,82.0,176.0,173.0,86.0,5.0,568.0,21.0,,263.0,99.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/R2-50/R211-50.xml_log.log,1,5.0,26.0,,,,9.52,12.0,0.0,3.9968029e-15,119.0,,,,"""src/Resultados/Restriccion cota global/logs/R211-50.xml_log.log""",4,0,13.0.2,R2-50,1592.0,280014.0,
linux64,2026-06-26 09:37:09,8,8,4,91031,53655,352545,0x7708b167,360,53055,44880,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,1.83,62441,53415,263160,331.9,42874,14.74,0,4602,4476593,7200.56,4953.77,547.0,436.1,0.202742,,57.0,38.0,5.0,34.0,78.0,9.0,544.0,58.0,,72.0,20.0,,8,10,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC101-25.xml_log.log,1,13.0,30.0,,,,,,,,,,1.0,,"""src/Resultados/Restriccion cota global/logs/RC101-25.xml_log.log""",4,0,13.0.2,RC1-25,959.0,91990.0,20.2742
linux64,2026-06-26 13:37:48,8,8,4,99791,58965,389895,0x4e460e19,375,58350,50190,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,1.57,67901,58725,289470,298.3,47908,30.79,0,15187,6578771,7200.04,8523.21,,313.9,,2.0,9.0,30.0,,15.0,13.0,,1.0,9.0,,48.0,5.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC102-25.xml_log.log,1,4.0,,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC102-25.xml_log.log""",4,0,13.0.2,RC1-25,136.0,99927.0,
linux64,2026-06-26 17:38:28,8,8,4,100346,59520,395445,0x3459855c,375,58905,50745,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,2.45,68546,59280,295170,279.4,46230,21.01,0,3693,4562680,7204.14,5080.34,,292.3,,7.0,124.0,42.0,22.0,7.0,192.0,15.0,949.0,44.0,1.0,24.0,6.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC103-25.xml_log.log,1,3.0,31.0,,,,,,,,,,,3.0,"""src/Resultados/Restriccion cota global/logs/RC103-25.xml_log.log""",4,0,13.0.2,RC1-25,1470.0,101816.0,
linux64,2026-06-26 21:39:05,8,8,4,100616,59790,398145,0xf5812e1d,375,59175,51015,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,1.83,68846,59550,297915,277.6,46188,28.13,0,15877,4601280,7200.01,5649.0,,284.3,,13.0,48.0,39.0,25.0,10.0,93.0,3.0,465.0,5.0,1.0,20.0,47.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC104-25.xml_log.log,1,,2.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC104-25.xml_log.log""",4,0,13.0.2,RC1-25,771.0,101387.0,
linux64,2026-06-27 01:39:36,8,8,4,96899,57315,379065,0x09c54e28,345,56730,48555,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,1.55,66134,57075,282375,362.6,51211,26.36,0,19770,6999442,7200.01,8937.57,,373.8,,1.0,1.0,20.0,,,4.0,,,17.0,,28.0,3.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC105-25.xml_log.log,1,,,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC105-25.xml_log.log""",4,0,13.0.2,RC1-25,74.0,96973.0,
linux64,2026-06-27 05:40:10,8,8,4,96611,57165,378195,0xc8c4f47f,375,56550,48390,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,1.56,66056,56925,282225,297.5,47483,30.69,0,20836,4589018,7200.07,6100.94,510.7,328.1,0.35754800000000003,3.0,140.0,113.0,16.0,43.0,127.0,9.0,760.0,58.0,,145.0,49.0,,8,10,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC106-25.xml_log.log,1,11.0,24.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC106-25.xml_log.log""",4,0,13.0.2,RC1-25,1498.0,98109.0,35.7548
linux64,2026-06-27 09:40:40,8,8,4,97634,58050,386415,0xa29417cb,375,57435,49275,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,2.5,66959,57810,289950,271.9,42635,24.65,0,34458,5603224,7200.05,6869.38,,282.5,,11.0,81.0,25.0,3.0,45.0,115.0,15.0,604.0,11.0,1.0,81.0,11.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC107-25.xml_log.log,1,,15.0,,,2.0,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC107-25.xml_log.log""",4,0,13.0.2,RC1-25,1020.0,98654.0,
linux64,2026-06-27 13:41:17,8,8,4,97919,58335,389265,0x515df93f,375,57720,49560,1.0,40000.0,2.0,60.0,1.0,2000.0,1.0,40000.0,1.57,67274,58095,292875,271.3,41801,24.04,0,21211,4393298,7204.81,5882.35,294.5,278.9000000041,0.052971000000000004,27.0,48.0,79.0,15.0,39.0,74.0,22.0,1413.0,9.0,1.0,107.0,149.0,,8,10,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-25/RC108-25.xml_log.log,1,,5.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC108-25.xml_log.log""",4,0,13.0.2,RC1-25,1988.0,99907.0,5.2971
linux64,2026-06-26 11:37:39,8,8,4,129046,78705,542190,0xe73faff2,735,77625,66750,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,3.13,90286,78360,418350,651.2,91315,92.91,0,2233,2441092,7200.04,5666.99,,758.7,,2.0,245.0,13.0,33.0,102.0,90.0,22.0,222.0,276.0,,154.0,17.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC101-50.xml_log.log,1,,109.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC101-50.xml_log.log""",4,0,13.0.2,RC1-50,1285.0,130331.0,
linux64,2026-06-26 15:38:17,8,8,4,145136,90195,636090,0x914a4619,750,89010,78135,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,5.34,102026,89760,496875,511.4,63040,114.33,0,2692,2785622,7200.24,5523.54,,554.9,,,,,,,,,,,,,,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC102-50.xml_log.log,1,,,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC102-50.xml_log.log""",4,0,13.0.2,RC1-50,0.0,145136.0,
linux64,2026-06-26 19:38:55,8,8,4,148211,93270,666840,0xd0025823,750,92040,81165,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,3.4,105236,92790,527490,474.7,44359,17.69,0,5338,3157305,7200.41,5693.45,,508.7,,6.0,168.0,32.0,212.0,27.0,65.0,22.0,504.0,210.0,,122.0,83.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC103-50.xml_log.log,1,,145.0,,,,1.66,12.0,0.0,2.653433e-14,22.0,,,3.0,"""src/Resultados/Restriccion cota global/logs/RC103-50.xml_log.log""",4,0,13.0.2,RC1-50,1599.0,149810.0,
linux64,2026-06-26 23:39:26,8,8,4,150911,95970,693840,0x7ba08b63,750,94770,83895,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,4.44,108146,95520,555120,464.1,45142,18.1,0,5204,2446411,7200.32,5954.11,,487.2,,,,,,,,,,,,,,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC104-50.xml_log.log,1,,,,,,2.67,13.0,0.0,3.1585845e-13,24.0,,,,"""src/Resultados/Restriccion cota global/logs/RC104-50.xml_log.log""",4,0,13.0.2,RC1-50,0.0,150911.0,
linux64,2026-06-27 03:40:01,8,8,4,139460,86175,603450,0xffa45b9b,720,85110,74220,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,2.94,97955,85830,470130,585.3,67896,136.16,0,5277,2550021,7200.15,5633.96,,624.1,,2.0,237.0,26.0,19.0,66.0,219.0,12.0,626.0,347.0,,130.0,41.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC105-50.xml_log.log,1,1.0,138.0,,,,,,,,,,,1.0,"""src/Resultados/Restriccion cota global/logs/RC105-50.xml_log.log""",4,0,13.0.2,RC1-50,1865.0,141325.0,
linux64,2026-06-27 07:40:29,8,8,4,140041,86940,611940,0xa3cf4fe8,750,85845,74970,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,3.41,98776,86595,479505,498.0,83962,76.22,0,5490,2721361,7200.09,6051.56,,549.5,,7.0,62.0,2.0,33.0,2.0,27.0,4.0,70.0,90.0,,119.0,5.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC106-50.xml_log.log,1,,45.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC106-50.xml_log.log""",4,0,13.0.2,RC1-50,466.0,140507.0,
linux64,2026-06-27 11:41:07,8,8,4,144875,91590,657600,0xee5e771a,750,90495,79620,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,5.1,103490,91245,524670,468.7,43747,13.8,0,1676,2435235,7200.16,5326.43,,489.5,,10.0,221.0,22.0,14.0,18.0,275.0,8.0,636.0,136.0,,138.0,266.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC107-50.xml_log.log,1,,34.0,,,,1.58,12.0,0.0,1.8873791e-14,20.0,,,2.0,"""src/Resultados/Restriccion cota global/logs/RC107-50.xml_log.log""",4,0,13.0.2,RC1-50,1780.0,146655.0,
linux64,2026-06-27 15:41:44,8,8,4,147470,94185,683550,0xa7a5a214,750,93090,82215,1.0,40000.0,1.0,80.0,1.0,2000.0,1.0,40000.0,4.07,106235,93840,550890,460.7,43347,18.88,0,3035,2395934,7200.27,5739.31,,478.8,,13.0,175.0,56.0,23.0,20.0,425.0,34.0,701.0,43.0,,188.0,50.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC1-50/RC108-50.xml_log.log,1,,119.0,,,,2.74,13.0,0.0,3.0420111e-14,24.0,,,1.0,"""src/Resultados/Restriccion cota global/logs/RC108-50.xml_log.log""",4,0,13.0.2,RC1-50,1848.0,149318.0,
linux64,2026-06-27 17:41:55,8,8,4,110806,64920,426435,0x2b91e340,330,64470,56295,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.16,74026,64800,306210,325.3,35252,28.64,0,3170,3718391,7200.97,5615.19,536.3,350.3,0.346821,9.0,103.0,19.0,5.0,79.0,57.0,6.0,98.0,39.0,,50.0,14.0,,8,10,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC201-25.xml_log.log,1,,26.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC201-25.xml_log.log""",4,0,13.0.2,RC2-25,505.0,111311.0,34.6821
linux64,2026-06-27 21:42:36,8,8,4,114691,67425,445185,0x5b407683,375,66930,58800,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.73,76636,67305,319965,291.2,35891,20.22,0,5425,3646261,7200.03,5566.64,459.0,321.4,0.299782,7.0,79.0,39.0,28.0,23.0,32.0,2.0,123.0,69.0,,69.0,25.0,,8,10,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC202-25.xml_log.log,1,,21.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC202-25.xml_log.log""",4,0,13.0.2,RC2-25,517.0,115208.0,29.9782
linux64,2026-06-28 01:43:16,8,8,4,115231,67965,450585,0x197a11eb,375,67470,59340,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,1.9,77266,67845,324975,279.4,48417,26.66,0,7621,4224355,7200.08,6226.23,,289.8,,8.0,86.0,32.0,51.0,8.0,151.0,10.0,206.0,50.0,,33.0,58.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC203-25.xml_log.log,1,1.0,28.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC203-25.xml_log.log""",4,0,13.0.2,RC2-25,722.0,115953.0,
linux64,2026-06-28 05:44:00,8,8,4,115486,68220,453135,0x1928be67,375,67725,59595,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.65,77551,68100,327315,277.6,50965,33.51,0,8168,4005469,7200.15,5916.43,307.0,287.2,0.064495,9.0,63.0,35.0,36.0,1.0,35.0,6.0,181.0,28.0,,59.0,26.0,,8,10,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC204-25.xml_log.log,1,3.0,53.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC204-25.xml_log.log""",4,0,13.0.2,RC2-25,535.0,116021.0,6.4495
linux64,2026-06-28 09:44:44,8,8,4,113086,66510,439185,0xf72c861f,375,66015,57885,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.49,75631,66390,316065,303.2,44977,24.62,0,3039,4811831,7200.05,7443.41,,322.8,,6.0,65.0,36.0,23.0,4.0,109.0,2.0,205.0,95.0,,71.0,36.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC205-25.xml_log.log,1,,60.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC205-25.xml_log.log""",4,0,13.0.2,RC2-25,712.0,113798.0,
linux64,2026-06-28 13:45:21,8,8,4,111511,65625,433485,0x494b32db,375,65130,57000,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.1,74731,65505,312540,302.5,48213,26.75,0,3167,3885947,7200.12,6004.09,441.0,316.4,0.28254,11.0,283.0,17.0,17.0,8.0,60.0,2.0,284.0,48.0,,85.0,28.0,,8,6,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC206-25.xml_log.log,1,,20.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC206-25.xml_log.log""",4,0,13.0.2,RC2-25,863.0,112374.0,28.254
linux64,2026-06-28 17:46:02,8,8,4,114005,67245,445695,0x2d20efb0,375,66750,58620,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.7,76415,67125,321510,275.9,36749,17.99,0,20728,5972520,7203.94,9047.29,366.4,278.6,0.239629,5.0,17.0,31.0,,1.0,16.0,,1.0,,,34.0,6.0,,8,5,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC207-25.xml_log.log,1,1.0,,,,,,,,,,,,1.0,"""src/Resultados/Restriccion cota global/logs/RC207-25.xml_log.log""",4,0,13.0.2,RC2-25,113.0,114118.0,23.9629
linux64,2026-06-28 21:46:48,8,8,4,114697,67845,451275,0x51e9b531,375,67350,59220,1.0,200000.0,2.0,60.0,1.0,2000.0,1.0,200000.0,2.91,77047,67725,326370,271.3,44987,44.24,0,12222,3251540,7200.17,5810.11,294.5,278.9,0.052971000000000004,7.0,129.0,54.0,89.0,14.0,67.0,9.0,216.0,21.0,,142.0,31.0,,8,9,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-25/RC208-25.xml_log.log,1,,60.0,,,,,,,,,,,,"""src/Resultados/Restriccion cota global/logs/RC208-25.xml_log.log""",4,0,13.0.2,RC2-25,839.0,115536.0,5.2971
linux64,2026-06-27 19:42:22,8,8,4,227926,136185,928080,0x9ed5bd96,750,135240,118995,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,5.11,154321,135990,676695,564.0,81038,19.83,0,3095,1820805,7200.15,6208.16,,650.4,,13.0,177.0,43.0,391.0,24.0,70.0,7.0,334.0,72.0,,114.0,55.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC201-50.xml_log.log,1,3.0,21.0,,,,1.45,16.0,0.0,6.299115e-13,27.0,,,,"""src/Resultados/Restriccion cota global/logs/RC201-50.xml_log.log""",4,0,13.0.2,RC2-50,1324.0,229250.0,
linux64,2026-06-27 23:43:05,8,8,4,238381,143880,992430,0xb10e030c,750,142935,126690,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,6.93,162226,143685,728175,511.4,81640,34.87,0,3648,2434840,7200.16,7515.38,,514.3,,3.0,1.0,37.0,,3.0,21.0,,1.0,,,70.0,3.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC202-50.xml_log.log,1,,,,,,1.54,15.0,0.0,7.2164497e-15,44.0,,,,"""src/Resultados/Restriccion cota global/logs/RC202-50.xml_log.log""",4,0,13.0.2,RC2-50,139.0,238520.0,
linux64,2026-06-28 03:43:47,8,8,4,240766,146265,1016280,0x0a773d40,750,145320,129075,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,5.66,164791,146070,749955,474.7,81540,49.6,0,7327,1960340,7200.26,7507.72,,478.2,,6.0,2.0,71.0,,13.0,26.0,2.0,,,,123.0,9.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC203-50.xml_log.log,1,,,,,,1.56,14.0,0.0,9.4368957e-15,58.0,,,,"""src/Resultados/Restriccion cota global/logs/RC203-50.xml_log.log""",4,0,13.0.2,RC2-50,252.0,241018.0,
linux64,2026-06-28 07:44:30,8,8,4,242626,148125,1034880,0x34dcc1b0,750,147180,130935,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,7.58,166831,147930,767025,464.1,81485,56.29,0,2034,2790369,7200.34,5421.9,,486.5,,17.0,193.0,91.0,1067.0,57.0,138.0,10.0,1842.0,69.0,,228.0,541.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC204-50.xml_log.log,1,5.0,53.0,,,4.0,1.93,14.0,0.0,6.5702555e-12,67.0,,,,"""src/Resultados/Restriccion cota global/logs/RC204-50.xml_log.log""",4,0,13.0.2,RC2-50,4315.0,246941.0,
linux64,2026-06-28 11:45:11,8,8,4,233896,140775,967680,0xa42611a3,750,139830,123585,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,5.31,158956,140580,708975,525.7,81570,45.18,0,5406,1825239,7200.09,6465.25,,547.6,,5.0,90.0,47.0,57.0,6.0,63.0,1.0,8.0,103.0,,129.0,22.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC205-50.xml_log.log,1,,1.0,,,,1.55,15.0,0.0,6.1894934e-14,53.0,,,15.0,"""src/Resultados/Restriccion cota global/logs/RC205-50.xml_log.log""",4,0,13.0.2,RC2-50,547.0,234443.0,
linux64,2026-06-28 15:45:49,8,8,4,231108,139275,958560,0xf13ac5f9,750,138330,122085,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,5.49,157428,139080,703875,519.0,79611,28.71,0,3411,1446319,7202.1,6807.26,,548.7,,17.0,181.0,58.0,34.0,7.0,150.0,17.0,164.0,112.0,,134.0,27.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC206-50.xml_log.log,1,,26.0,,,,1.51,13.0,0.0,1.1145168e-11,36.0,,1.0,,"""src/Resultados/Restriccion cota global/logs/RC206-50.xml_log.log""",4,0,13.0.2,RC2-50,928.0,232036.0,
linux64,2026-06-28 19:46:35,8,8,4,237984,144495,1003200,0x5ad4a3cc,750,143550,127305,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,5.95,162729,144300,740025,483.6,80737,28.28,0,5362,1799002,7200.08,6557.12,,499.7,,1.0,169.0,469.0,,339.0,352.0,18.0,22.0,86.0,,388.0,838.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC207-50.xml_log.log,1,1.0,6.0,,,,1.51,13.0,0.0,5.7270855e-13,36.0,,,,"""src/Resultados/Restriccion cota global/logs/RC207-50.xml_log.log""",4,0,13.0.2,RC2-50,2689.0,240673.0,
linux64,2026-06-28 23:47:19,8,8,4,241198,147525,1032660,0x5f7874b0,750,146580,130335,1.0,200000.0,1.0,80.0,1.0,2000.0,1.0,200000.0,7.37,165808,147330,766215,460.7,82934,40.14,0,4053,2592441,7200.11,5469.15,,479.4,,13.0,93.0,81.0,78.0,51.0,89.0,5.0,315.0,32.0,,474.0,129.0,,8,0,TIME_LIMIT,MIP,{'Threads': 4},/home/cgonzalez/mE-VRSPTW/src/Resultados/Restriccion_cota_global/logs/RC2-50/RC208-50.xml_log.log,1,,92.0,,,,1.8,13.0,0.0,2.1815882e-14,49.0,,,,"""src/Resultados/Restriccion cota global/logs/RC208-50.xml_log.log""",4,0,13.0.2,RC2-50,1452.0,242650.0,
